,Unnamed: 0,height,img_name,label,left,top,width,bottom,right
36540,1,51.0,16674.png,8.0,128.0,18.0,34.0,69.0,162.0
36541,0,19.0,16675.png,9.0,21.0,4.0,8.0,23.0,29.0
36542,1,19.0,16675.png,6.0,28.0,3.0,10.0,22.0,38.0
36543,0,25.0,16676.png,8.0,41.0,12.0,14.0,37.0,55.0
36544,0,45.0,16677.png,3.0,40.0,3.0,16.0,48.0,56.0
36545,1,45.0,16677.png,8.0,58.0,1.0,18.0,46.0,76.0
36546,0,31.0,16678.png,3.0,112.0,73.0,12.0,104.0,124.0
36547,1,31.0,16678.png,6.0,121.0,72.0,13.0,103.0,134.0
36548,2,31.0,16678.png,1.0,131.0,74.0,12.0,105.0,143.0
36549,0,47.0,16679.png,1.0,52.0,19.0,9.0,66.0,61.0
36550,1,47.0,16679.png,4.0,63.0,14.0,13.0,61.0,76.0
36551,2,47.0,16679.png,7.0,77.0,7.0,16.0,54.0,93.0
36552,0,66.0,16680.png,1.0,87.0,21.0,35.0,87.0,122.0
36553,1,66.0,16680.png,6.0,112.0,21.0,36.0,87.0,148.0
36554,2,66.0,16680.png,6.0,137.0,18.0,36.0,84.0,173.0
36555,0,28.0,16681.png,3.0,32.0,5.0,12.0,33.0,44.0
36556,1,28.0,16681.png,6.0,42.0,4.0,13.0,32.0,55.0
36557,0,142.0,16682.png,2.0,224.0,67.0,84.0,209.0,308.0
36558,1,142.0,16682.png,2.0,305.0,80.0,79.0,222.0,384.0
36559,0,22.0,16683.png,1.0,19.0,4.0,17.0,26.0,36.0
36560,0,27.0,16684.png,4.0,24.0,4.0,12.0,31.0,36.0
36561,1,27.0,16684.png,8.0,36.0,5.0,14.0,32.0,50.0
36562,0,34.0,16685.png,7.0,54.0,13.0,13.0,47.0,67.0
36563,1,34.0,16685.png,6.0,66.0,10.0,13.0,44.0,79.0
36564,0,17.0,16686.png,3.0,17.0,2.0,9.0,19.0,26.0
36565,1,17.0,16686.png,1.0,26.0,1.0,9.0,18.0,35.0
36566,2,17.0,16686.png,2.0,32.0,2.0,10.0,19.0,42.0
36567,0,30.0,16687.png,8.0,30.0,5.0,14.0,35.0,44.0
36568,0,47.0,16688.png,5.0,69.0,16.0,24.0,63.0,93.0
36569,1,47.0,16688.png,5.0,95.0,20.0,23.0,67.0,118.0
36570,2,47.0,16688.png,8.0,120.0,22.0,23.0,69.0,143.0
36571,0,17.0,16689.png,8.0,21.0,5.0,9.0,22.0,30.0
36572,0,23.0,16690.png,3.0,16.0,2.0,11.0,25.0,27.0
36573,1,23.0,16690.png,9.0,27.0,2.0,11.0,25.0,38.0
36574,0,33.0,16691.png,3.0,39.0,9.0,18.0,42.0,57.0
36575,1,33.0,16691.png,3.0,82.0,10.0,3.0,43.0,85.0
36576,0,38.0,16692.png,5.0,38.0,7.0,14.0,45.0,52.0
36577,0,33.0,16693.png,4.0,63.0,16.0,30.0,49.0,93.0
36578,1,33.0,16693.png,4.0,96.0,24.0,21.0,57.0,117.0
36579,0,52.0,16694.png,7.0,45.0,3.0,29.0,55.0,74.0
36580,1,52.0,16694.png,3.0,73.0,4.0,31.0,56.0,104.0
36581,0,18.0,16695.png,2.0,21.0,4.0,11.0,22.0,32.0
36582,1,18.0,16695.png,6.0,29.0,4.0,11.0,22.0,40.0
36583,2,18.0,16695.png,2.0,38.0,4.0,12.0,22.0,50.0
36584,0,45.0,16696.png,7.0,58.0,10.0,25.0,55.0,83.0
36585,0,53.0,16697.png,1.0,69.0,19.0,17.0,72.0,86.0
36586,1,53.0,16697.png,10.0,83.0,18.0,32.0,71.0,115.0
36587,2,53.0,16697.png,2.0,112.0,16.0,29.0,69.0,141.0
36588,0,36.0,16698.png,6.0,117.0,52.0,18.0,88.0,135.0
36589,1,36.0,16698.png,3.0,136.0,62.0,19.0,98.0,155.0
36590,2,36.0,16698.png,7.0,146.0,56.0,23.0,92.0,169.0
36591,0,60.0,16699.png,4.0,59.0,12.0,34.0,72.0,93.0
36592,1,60.0,16699.png,1.0,90.0,10.0,20.0,70.0,110.0
36593,0,21.0,16700.png,1.0,32.0,7.0,8.0,28.0,40.0
36594,1,21.0,16700.png,1.0,42.0,8.0,9.0,29.0,51.0
36595,0,26.0,16701.png,2.0,15.0,4.0,12.0,30.0,27.0
36596,1,26.0,16701.png,4.0,30.0,6.0,14.0,32.0,44.0
36597,0,41.0,16702.png,1.0,97.0,20.0,20.0,61.0,117.0
36598,1,41.0,16702.png,7.0,113.0,21.0,21.0,62.0,134.0
36599,0,33.0,16703.png,4.0,43.0,10.0,24.0,43.0,67.0
36600,1,33.0,16703.png,6.0,63.0,7.0,18.0,40.0,81.0
36601,0,27.0,16704.png,3.0,24.0,2.0,14.0,29.0,38.0
36602,1,27.0,16704.png,9.0,39.0,1.0,14.0,28.0,53.0
36603,0,33.0,16705.png,4.0,46.0,15.0,18.0,48.0,64.0
36604,1,33.0,16705.png,6.0,65.0,17.0,15.0,50.0,80.0
36605,0,64.0,16706.png,2.0,56.0,14.0,34.0,78.0,90.0
36606,1,64.0,16706.png,3.0,90.0,6.0,29.0,70.0,119.0
36607,0,27.0,16707.png,2.0,26.0,5.0,17.0,32.0,43.0
36608,1,27.0,16707.png,4.0,45.0,5.0,17.0,32.0,62.0
36609,0,24.0,16708.png,1.0,18.0,3.0,9.0,27.0,27.0
36610,1,24.0,16708.png,4.0,28.0,1.0,9.0,25.0,37.0
36611,2,24.0,16708.png,8.0,38.0,1.0,8.0,25.0,46.0
36612,0,21.0,16709.png,2.0,22.0,7.0,7.0,28.0,29.0
36613,1,21.0,16709.png,1.0,29.0,5.0,6.0,26.0,35.0
36614,2,21.0,16709.png,4.0,35.0,7.0,6.0,28.0,41.0
36615,0,15.0,16710.png,1.0,13.0,2.0,5.0,17.0,18.0
36616,1,15.0,16710.png,4.0,18.0,2.0,4.0,17.0,22.0
36617,2,15.0,16710.png,1.0,25.0,1.0,3.0,16.0,28.0
36618,0,24.0,16711.png,1.0,24.0,4.0,5.0,28.0,29.0
36619,1,24.0,16711.png,10.0,29.0,3.0,10.0,27.0,39.0
36620,2,24.0,16711.png,4.0,40.0,3.0,10.0,27.0,50.0
36621,0,18.0,16712.png,2.0,25.0,7.0,8.0,25.0,33.0
36622,1,18.0,16712.png,10.0,35.0,8.0,6.0,26.0,41.0
36623,2,18.0,16712.png,7.0,41.0,5.0,8.0,23.0,49.0
36624,0,66.0,16713.png,3.0,56.0,7.0,38.0,73.0,94.0
36625,1,66.0,16713.png,10.0,96.0,7.0,42.0,73.0,138.0
36626,0,34.0,16714.png,2.0,58.0,18.0,23.0,52.0,81.0
36627,1,34.0,16714.png,6.0,81.0,17.0,21.0,51.0,102.0
36628,2,34.0,16714.png,7.0,101.0,15.0,21.0,49.0,122.0
36629,0,37.0,16715.png,9.0,55.0,18.0,23.0,55.0,78.0
36630,1,37.0,16715.png,4.0,74.0,3.0,17.0,40.0,91.0
36631,2,37.0,16715.png,6.0,89.0,1.0,20.0,38.0,109.0
36632,0,43.0,16716.png,3.0,56.0,12.0,28.0,55.0,84.0
36633,1,43.0,16716.png,7.0,83.0,10.0,24.0,53.0,107.0
36634,0,55.0,16717.png,4.0,72.0,13.0,18.0,68.0,90.0
36635,1,55.0,16717.png,9.0,89.0,12.0,20.0,67.0,109.0
36636,2,55.0,16717.png,9.0,106.0,14.0,18.0,69.0,124.0
36637,0,37.0,16718.png,1.0,40.0,9.0,8.0,46.0,48.0
36638,1,37.0,16718.png,5.0,52.0,5.0,20.0,42.0,72.0
36639,0,23.0,16719.png,4.0,34.0,11.0,12.0,34.0,46.0
36640,1,23.0,16719.png,9.0,46.0,9.0,13.0,32.0,59.0
36641,2,23.0,16719.png,4.0,60.0,9.0,10.0,32.0,70.0
36642,0,22.0,16720.png,1.0,46.0,24.0,9.0,46.0,55.0
36643,1,22.0,16720.png,2.0,52.0,20.0,15.0,42.0,67.0
36644,2,22.0,16720.png,7.0,65.0,15.0,11.0,37.0,76.0
36645,3,22.0,16720.png,2.0,75.0,12.0,13.0,34.0,88.0
36646,0,20.0,16721.png,6.0,20.0,1.0,11.0,21.0,31.0
36647,1,20.0,16721.png,7.0,34.0,1.0,16.0,21.0,50.0
36648,0,20.0,16722.png,2.0,20.0,2.0,7.0,22.0,27.0
36649,1,20.0,16722.png,3.0,30.0,3.0,5.0,23.0,35.0
36650,0,49.0,16723.png,1.0,46.0,7.0,17.0,56.0,63.0
36651,1,49.0,16723.png,10.0,64.0,12.0,27.0,61.0,91.0
36652,0,31.0,16724.png,9.0,40.0,15.0,13.0,46.0,53.0
36653,1,31.0,16724.png,7.0,54.0,9.0,9.0,40.0,63.0
36654,2,31.0,16724.png,5.0,65.0,5.0,16.0,36.0,81.0
36655,0,78.0,16725.png,7.0,58.0,4.0,39.0,82.0,97.0
36656,0,76.0,16726.png,7.0,71.0,12.0,26.0,88.0,97.0
36657,1,76.0,16726.png,8.0,92.0,17.0,29.0,93.0,121.0
36658,0,27.0,16727.png,5.0,34.0,5.0,10.0,32.0,44.0
36659,1,27.0,16727.png,5.0,42.0,8.0,15.0,35.0,57.0
36660,0,78.0,16728.png,8.0,106.0,26.0,36.0,104.0,142.0
36661,1,78.0,16728.png,5.0,140.0,26.0,40.0,104.0,180.0
36662,0,29.0,16729.png,2.0,28.0,4.0,15.0,33.0,43.0
36663,1,29.0,16729.png,10.0,43.0,4.0,13.0,33.0,56.0
36664,0,36.0,16730.png,2.0,26.0,1.0,22.0,37.0,48.0
36665,1,36.0,16730.png,6.0,46.0,1.0,20.0,37.0,66.0
36666,2,36.0,16730.png,4.0,69.0,2.0,18.0,38.0,87.0
36667,0,20.0,16731.png,1.0,46.0,12.0,8.0,32.0,54.0
36668,1,20.0,16731.png,9.0,54.0,13.0,13.0,33.0,67.0
36669,2,20.0,16731.png,1.0,68.0,14.0,7.0,34.0,75.0
36670,0,151.0,16732.png,3.0,158.0,35.0,125.0,186.0,283.0
36671,1,151.0,16732.png,2.0,295.0,23.0,134.0,174.0,429.0
36672,0,37.0,16733.png,4.0,179.0,21.0,19.0,58.0,198.0
36673,1,37.0,16733.png,4.0,192.0,32.0,13.0,69.0,205.0
36674,2,37.0,16733.png,5.0,204.0,34.0,19.0,71.0,223.0
36675,0,49.0,16734.png,2.0,62.0,17.0,32.0,66.0,94.0
36676,1,49.0,16734.png,5.0,97.0,18.0,31.0,67.0,128.0
36677,2,49.0,16734.png,3.0,127.0,17.0,31.0,66.0,158.0
36678,0,37.0,16735.png,2.0,47.0,16.0,19.0,53.0,66.0
36679,1,37.0,16735.png,1.0,62.0,14.0,13.0,51.0,75.0
36680,0,44.0,16736.png,8.0,77.0,22.0,18.0,66.0,95.0
36681,1,44.0,16736.png,4.0,94.0,26.0,19.0,70.0,113.0
36682,0,26.0,16737.png,5.0,29.0,3.0,15.0,29.0,44.0
36683,0,42.0,16738.png,5.0,72.0,13.0,26.0,55.0,98.0
36684,1,42.0,16738.png,10.0,97.0,23.0,18.0,65.0,115.0
36685,0,60.0,16739.png,6.0,48.0,6.0,29.0,66.0,77.0
36686,1,60.0,16739.png,9.0,81.0,9.0,28.0,69.0,109.0
36687,0,27.0,16740.png,1.0,48.0,21.0,13.0,48.0,61.0
36688,1,27.0,16740.png,7.0,58.0,22.0,15.0,49.0,73.0
36689,2,27.0,16740.png,7.0,70.0,18.0,15.0,45.0,85.0
36690,0,48.0,16741.png,3.0,50.0,11.0,25.0,59.0,75.0
36691,1,48.0,16741.png,1.0,76.0,8.0,20.0,56.0,96.0
36692,0,28.0,16742.png,3.0,30.0,4.0,18.0,32.0,48.0
36693,1,28.0,16742.png,5.0,46.0,7.0,21.0,35.0,67.0
36694,0,33.0,16743.png,9.0,42.0,20.0,19.0,53.0,61.0
36695,1,33.0,16743.png,10.0,53.0,7.0,21.0,40.0,74.0
36696,0,16.0,16744.png,1.0,21.0,5.0,5.0,21.0,26.0
36697,1,16.0,16744.png,7.0,24.0,4.0,7.0,20.0,31.0
36698,0,43.0,16745.png,1.0,43.0,7.0,13.0,50.0,56.0
36699,1,43.0,16745.png,1.0,57.0,1.0,15.0,44.0,72.0
36700,2,43.0,16745.png,9.0,78.0,5.0,18.0,48.0,96.0
36701,0,36.0,16746.png,2.0,56.0,17.0,6.0,53.0,62.0
36702,1,36.0,16746.png,7.0,63.0,21.0,9.0,57.0,72.0
36703,0,44.0,16747.png,2.0,51.0,10.0,16.0,54.0,67.0
36704,1,44.0,16747.png,6.0,68.0,9.0,15.0,53.0,83.0
36705,0,13.0,16748.png,3.0,16.0,4.0,8.0,17.0,24.0
36706,0,22.0,16749.png,7.0,21.0,4.0,10.0,26.0,31.0
36707,1,22.0,16749.png,7.0,33.0,3.0,11.0,25.0,44.0
36708,0,36.0,16750.png,9.0,41.0,9.0,17.0,45.0,58.0
36709,1,36.0,16750.png,5.0,60.0,12.0,16.0,48.0,76.0
36710,0,36.0,16751.png,5.0,28.0,1.0,17.0,37.0,45.0
36711,0,50.0,16752.png,5.0,75.0,16.0,23.0,66.0,98.0
36712,1,50.0,16752.png,6.0,101.0,18.0,22.0,68.0,123.0
36713,0,19.0,16753.png,2.0,50.0,18.0,12.0,37.0,62.0
36714,1,19.0,16753.png,3.0,62.0,15.0,13.0,34.0,75.0
36715,2,19.0,16753.png,10.0,73.0,16.0,15.0,35.0,88.0
36716,0,43.0,16754.png,2.0,36.0,4.0,33.0,47.0,69.0
36717,0,12.0,16755.png,2.0,17.0,2.0,5.0,14.0,22.0
36718,1,12.0,16755.png,10.0,22.0,2.0,5.0,14.0,27.0
36719,2,12.0,16755.png,10.0,27.0,3.0,7.0,15.0,34.0
36720,0,26.0,16756.png,5.0,24.0,3.0,9.0,29.0,33.0
36721,1,26.0,16756.png,9.0,34.0,4.0,11.0,30.0,45.0
36722,0,39.0,16757.png,5.0,35.0,10.0,24.0,49.0,59.0
36723,1,39.0,16757.png,10.0,59.0,8.0,17.0,47.0,76.0
36724,0,46.0,16758.png,2.0,58.0,11.0,25.0,57.0,83.0
36725,1,46.0,16758.png,7.0,86.0,13.0,27.0,59.0,113.0
36726,0,56.0,16759.png,3.0,99.0,26.0,35.0,82.0,134.0
36727,1,56.0,16759.png,1.0,133.0,36.0,35.0,92.0,168.0
36728,0,27.0,16760.png,1.0,48.0,14.0,7.0,41.0,55.0
36729,1,27.0,16760.png,5.0,53.0,15.0,13.0,42.0,66.0
36730,0,13.0,16761.png,6.0,14.0,1.0,8.0,14.0,22.0
36731,0,19.0,16762.png,2.0,15.0,1.0,10.0,20.0,25.0
36732,1,19.0,16762.png,4.0,27.0,1.0,10.0,20.0,37.0
36733,0,25.0,16763.png,2.0,59.0,16.0,11.0,41.0,70.0
36734,1,25.0,16763.png,2.0,68.0,17.0,14.0,42.0,82.0
36735,2,25.0,16763.png,10.0,80.0,15.0,13.0,40.0,93.0
36736,0,42.0,16764.png,1.0,36.0,3.0,16.0,45.0,52.0
36737,1,42.0,16764.png,3.0,48.0,5.0,21.0,47.0,69.0
36738,0,18.0,16765.png,1.0,18.0,3.0,6.0,21.0,24.0
36739,1,18.0,16765.png,5.0,25.0,1.0,6.0,19.0,31.0
36740,2,18.0,16765.png,3.0,33.0,0.0,7.0,18.0,40.0
36741,3,18.0,16765.png,4.0,40.0,2.0,9.0,20.0,49.0
36742,0,27.0,16766.png,2.0,26.0,7.0,15.0,34.0,41.0
36743,1,27.0,16766.png,4.0,41.0,6.0,15.0,33.0,56.0
36744,2,27.0,16766.png,10.0,57.0,7.0,14.0,34.0,71.0
36745,3,27.0,16766.png,7.0,70.0,5.0,14.0,32.0,84.0
36746,0,23.0,16767.png,2.0,19.0,1.0,9.0,24.0,28.0
36747,1,23.0,16767.png,4.0,29.0,1.0,11.0,24.0,40.0
36748,2,23.0,16767.png,7.0,39.0,1.0,10.0,24.0,49.0
36749,0,25.0,16768.png,2.0,26.0,5.0,14.0,30.0,40.0
36750,1,25.0,16768.png,10.0,40.0,3.0,13.0,28.0,53.0
36751,0,20.0,16769.png,6.0,29.0,7.0,11.0,27.0,40.0
36752,0,29.0,16770.png,9.0,27.0,1.0,17.0,30.0,44.0
36753,0,58.0,16771.png,8.0,39.0,1.0,32.0,59.0,71.0
36754,1,58.0,16771.png,7.0,63.0,1.0,37.0,59.0,100.0
36755,0,25.0,16772.png,7.0,21.0,1.0,14.0,26.0,35.0
36756,1,25.0,16772.png,8.0,36.0,7.0,9.0,32.0,45.0
36757,0,12.0,16773.png,1.0,8.0,1.0,7.0,13.0,15.0
36758,1,12.0,16773.png,8.0,15.0,1.0,7.0,13.0,22.0
36759,2,12.0,16773.png,8.0,21.0,1.0,8.0,13.0,29.0
36760,3,12.0,16773.png,2.0,28.0,1.0,6.0,13.0,34.0
36761,0,74.0,16774.png,9.0,107.0,50.0,42.0,124.0,149.0
36762,1,74.0,16774.png,1.0,145.0,41.0,25.0,115.0,170.0
36763,2,74.0,16774.png,5.0,168.0,43.0,60.0,117.0,228.0
36764,0,32.0,16775.png,2.0,79.0,8.0,13.0,40.0,92.0
36765,1,32.0,16775.png,3.0,89.0,7.0,12.0,39.0,101.0
36766,2,32.0,16775.png,7.0,99.0,7.0,13.0,39.0,112.0
36767,0,30.0,16776.png,5.0,42.0,10.0,18.0,40.0,60.0
36768,0,25.0,16777.png,3.0,26.0,5.0,12.0,30.0,38.0
36769,1,25.0,16777.png,6.0,36.0,6.0,12.0,31.0,48.0
36770,2,25.0,16777.png,1.0,45.0,7.0,10.0,32.0,55.0
36771,0,41.0,16778.png,4.0,58.0,12.0,24.0,53.0,82.0
36772,1,41.0,16778.png,1.0,80.0,14.0,20.0,55.0,100.0
36773,0,36.0,16779.png,8.0,59.0,15.0,20.0,51.0,79.0
36774,0,62.0,16780.png,6.0,61.0,8.0,33.0,70.0,94.0
36775,1,62.0,16780.png,8.0,91.0,13.0,40.0,75.0,131.0
36776,0,15.0,16781.png,7.0,21.0,5.0,9.0,20.0,30.0
36777,1,15.0,16781.png,9.0,32.0,4.0,8.0,19.0,40.0
36778,0,55.0,16782.png,4.0,54.0,16.0,36.0,71.0,90.0
36779,1,55.0,16782.png,1.0,92.0,12.0,18.0,67.0,110.0
36780,0,71.0,16783.png,2.0,92.0,21.0,40.0,92.0,132.0
36781,1,71.0,16783.png,7.0,130.0,17.0,48.0,88.0,178.0
36782,0,15.0,16784.png,1.0,12.0,1.0,6.0,16.0,18.0
36783,1,15.0,16784.png,1.0,19.0,1.0,7.0,16.0,26.0
36784,0,29.0,16785.png,5.0,25.0,4.0,13.0,33.0,38.0
36785,1,29.0,16785.png,2.0,38.0,4.0,12.0,33.0,50.0
36786,0,35.0,16786.png,3.0,35.0,5.0,15.0,40.0,50.0
36787,1,35.0,16786.png,4.0,50.0,7.0,15.0,42.0,65.0
36788,0,17.0,16787.png,4.0,15.0,1.0,9.0,18.0,24.0
36789,1,17.0,16787.png,7.0,23.0,1.0,8.0,18.0,31.0
36790,2,17.0,16787.png,10.0,31.0,1.0,9.0,18.0,40.0
36791,0,83.0,16788.png,1.0,124.0,67.0,42.0,150.0,166.0
36792,1,83.0,16788.png,1.0,163.0,69.0,37.0,152.0,200.0
36793,2,83.0,16788.png,1.0,197.0,71.0,35.0,154.0,232.0
36794,0,65.0,16789.png,2.0,77.0,46.0,56.0,111.0,133.0
36795,1,65.0,16789.png,5.0,128.0,36.0,36.0,101.0,164.0
36796,2,65.0,16789.png,3.0,163.0,15.0,46.0,80.0,209.0
36797,0,20.0,16790.png,2.0,19.0,1.0,7.0,21.0,26.0
36798,1,20.0,16790.png,10.0,26.0,1.0,6.0,21.0,32.0
36799,0,31.0,16791.png,2.0,34.0,5.0,12.0,36.0,46.0
36800,1,31.0,16791.png,7.0,47.0,5.0,15.0,36.0,62.0
36801,2,31.0,16791.png,8.0,62.0,5.0,12.0,36.0,74.0
36802,0,52.0,16792.png,4.0,61.0,13.0,28.0,65.0,89.0
36803,1,52.0,16792.png,6.0,91.0,12.0,27.0,64.0,118.0
36804,0,32.0,16793.png,1.0,151.0,30.0,15.0,62.0,166.0
36805,1,32.0,16793.png,8.0,166.0,33.0,16.0,65.0,182.0
36806,0,29.0,16794.png,1.0,33.0,3.0,8.0,32.0,41.0
36807,1,29.0,16794.png,3.0,44.0,5.0,11.0,34.0,55.0
36808,2,29.0,16794.png,3.0,57.0,6.0,13.0,35.0,70.0
36809,0,31.0,16795.png,4.0,37.0,8.0,15.0,39.0,52.0
36810,1,31.0,16795.png,3.0,52.0,8.0,13.0,39.0,65.0
36811,0,18.0,16796.png,1.0,22.0,3.0,6.0,21.0,28.0
36812,1,18.0,16796.png,4.0,28.0,1.0,10.0,19.0,38.0
36813,0,32.0,16797.png,1.0,35.0,6.0,10.0,38.0,45.0
36814,1,32.0,16797.png,3.0,48.0,4.0,16.0,36.0,64.0
36815,0,36.0,16798.png,7.0,93.0,41.0,21.0,77.0,114.0
36816,1,36.0,16798.png,3.0,108.0,43.0,23.0,79.0,131.0
36817,2,36.0,16798.png,5.0,120.0,41.0,25.0,77.0,145.0
36818,0,37.0,16799.png,5.0,32.0,4.0,18.0,41.0,50.0
36819,1,37.0,16799.png,10.0,53.0,4.0,19.0,41.0,72.0
36820,0,30.0,16800.png,1.0,40.0,9.0,11.0,39.0,51.0
36821,1,30.0,16800.png,6.0,52.0,11.0,7.0,41.0,59.0
36822,2,30.0,16800.png,10.0,60.0,8.0,15.0,38.0,75.0
36823,0,41.0,16801.png,9.0,46.0,13.0,23.0,54.0,69.0
36824,1,41.0,16801.png,3.0,73.0,13.0,19.0,54.0,92.0
36825,0,16.0,16802.png,7.0,19.0,2.0,8.0,18.0,27.0
36826,1,16.0,16802.png,4.0,26.0,2.0,6.0,18.0,32.0
36827,0,20.0,16803.png,2.0,36.0,13.0,11.0,33.0,47.0
36828,1,20.0,16803.png,4.0,47.0,11.0,9.0,31.0,56.0
36829,2,20.0,16803.png,6.0,55.0,11.0,8.0,31.0,63.0
36830,0,17.0,16804.png,4.0,24.0,8.0,10.0,25.0,34.0
36831,0,19.0,16805.png,1.0,20.0,5.0,7.0,24.0,27.0
36832,0,16.0,16806.png,8.0,18.0,2.0,6.0,18.0,24.0
36833,1,16.0,16806.png,4.0,26.0,1.0,6.0,17.0,32.0
36834,0,48.0,16807.png,7.0,88.0,23.0,24.0,71.0,112.0
36835,0,26.0,16808.png,1.0,50.0,29.0,16.0,55.0,66.0
36836,1,26.0,16808.png,10.0,61.0,22.0,17.0,48.0,78.0
36837,2,26.0,16808.png,10.0,70.0,16.0,17.0,42.0,87.0
36838,0,25.0,16809.png,1.0,29.0,1.0,5.0,26.0,34.0
36839,1,25.0,16809.png,2.0,35.0,2.0,9.0,27.0,44.0
36840,2,25.0,16809.png,4.0,44.0,4.0,10.0,29.0,54.0
36841,0,67.0,16810.png,3.0,47.0,29.0,37.0,96.0,84.0
36842,0,21.0,16811.png,2.0,28.0,19.0,13.0,40.0,41.0
36843,1,21.0,16811.png,3.0,42.0,18.0,14.0,39.0,56.0
36844,0,58.0,16812.png,8.0,92.0,25.0,20.0,83.0,112.0
36845,1,58.0,16812.png,4.0,112.0,23.0,18.0,81.0,130.0
36846,0,27.0,16813.png,3.0,38.0,3.0,22.0,30.0,60.0
36847,0,34.0,16814.png,5.0,41.0,12.0,25.0,46.0,66.0
36848,1,34.0,16814.png,4.0,67.0,11.0,23.0,45.0,90.0
36849,0,28.0,16815.png,2.0,27.0,4.0,12.0,32.0,39.0
36850,1,28.0,16815.png,3.0,39.0,2.0,10.0,30.0,49.0
36851,0,40.0,16816.png,6.0,41.0,7.0,17.0,47.0,58.0
36852,0,28.0,16817.png,5.0,49.0,15.0,16.0,43.0,65.0
36853,1,28.0,16817.png,10.0,64.0,14.0,16.0,42.0,80.0
36854,2,28.0,16817.png,9.0,79.0,12.0,15.0,40.0,94.0
36855,0,26.0,16818.png,4.0,33.0,8.0,13.0,34.0,46.0
36856,1,26.0,16818.png,1.0,47.0,9.0,5.0,35.0,52.0
36857,0,48.0,16819.png,4.0,41.0,2.0,31.0,50.0,72.0
36858,1,48.0,16819.png,5.0,67.0,6.0,30.0,54.0,97.0
36859,2,48.0,16819.png,1.0,95.0,8.0,22.0,56.0,117.0
36860,3,48.0,16819.png,4.0,112.0,8.0,31.0,56.0,143.0
36861,0,24.0,16820.png,4.0,22.0,2.0,13.0,26.0,35.0
36862,1,24.0,16820.png,7.0,35.0,1.0,14.0,25.0,49.0
36863,0,36.0,16821.png,5.0,43.0,13.0,23.0,49.0,66.0
36864,1,36.0,16821.png,1.0,72.0,10.0,11.0,46.0,83.0
36865,0,22.0,16822.png,4.0,25.0,2.0,8.0,24.0,33.0
36866,1,22.0,16822.png,8.0,34.0,3.0,10.0,25.0,44.0
36867,0,47.0,16823.png,2.0,45.0,5.0,29.0,52.0,74.0
36868,1,47.0,16823.png,2.0,73.0,1.0,33.0,48.0,106.0
36869,0,53.0,16824.png,1.0,190.0,26.0,23.0,79.0,213.0
36870,1,53.0,16824.png,9.0,207.0,38.0,23.0,91.0,230.0
36871,0,21.0,16825.png,1.0,24.0,4.0,9.0,25.0,33.0
36872,1,21.0,16825.png,8.0,36.0,6.0,11.0,27.0,47.0
36873,0,107.0,16826.png,9.0,129.0,21.0,48.0,128.0,177.0
36874,0,20.0,16827.png,3.0,15.0,1.0,11.0,21.0,26.0
36875,1,20.0,16827.png,1.0,25.0,1.0,9.0,21.0,34.0
36876,0,38.0,16828.png,1.0,149.0,17.0,14.0,55.0,163.0
36877,1,38.0,16828.png,6.0,162.0,17.0,25.0,55.0,187.0
36878,0,11.0,16829.png,1.0,17.0,2.0,6.0,13.0,23.0
36879,1,11.0,16829.png,10.0,23.0,2.0,6.0,13.0,29.0
36880,0,33.0,16830.png,1.0,27.0,3.0,16.0,36.0,43.0
36881,0,24.0,16831.png,3.0,35.0,6.0,13.0,30.0,48.0
36882,1,24.0,16831.png,6.0,48.0,7.0,13.0,31.0,61.0
36883,0,21.0,16832.png,4.0,17.0,4.0,14.0,25.0,31.0
36884,1,21.0,16832.png,4.0,31.0,5.0,15.0,26.0,46.0
36885,0,30.0,16833.png,2.0,31.0,11.0,20.0,41.0,51.0
36886,1,30.0,16833.png,10.0,47.0,7.0,15.0,37.0,62.0
36887,0,65.0,16834.png,8.0,53.0,5.0,41.0,70.0,94.0
36888,1,65.0,16834.png,9.0,89.0,7.0,41.0,72.0,130.0
36889,0,20.0,16835.png,1.0,17.0,5.0,9.0,25.0,26.0
36890,1,20.0,16835.png,2.0,25.0,4.0,12.0,24.0,37.0
36891,0,33.0,16836.png,3.0,168.0,74.0,24.0,107.0,192.0
36892,1,33.0,16836.png,2.0,187.0,72.0,24.0,105.0,211.0
36893,0,32.0,16837.png,2.0,26.0,4.0,18.0,36.0,44.0
36894,1,32.0,16837.png,9.0,45.0,4.0,13.0,36.0,58.0
36895,2,32.0,16837.png,2.0,58.0,4.0,20.0,36.0,78.0
36896,0,35.0,16838.png,7.0,42.0,7.0,15.0,42.0,57.0
36897,1,35.0,16838.png,2.0,57.0,9.0,17.0,44.0,74.0
36898,0,38.0,16839.png,1.0,129.0,43.0,13.0,81.0,142.0
36899,1,38.0,16839.png,4.0,141.0,45.0,16.0,83.0,157.0
36900,2,38.0,16839.png,7.0,153.0,45.0,17.0,83.0,170.0
36901,0,29.0,16840.png,2.0,24.0,1.0,19.0,30.0,43.0
36902,1,29.0,16840.png,6.0,42.0,1.0,19.0,30.0,61.0
36903,0,29.0,16841.png,2.0,19.0,56.0,14.0,85.0,33.0
36904,1,29.0,16841.png,6.0,32.0,61.0,10.0,90.0,42.0
36905,2,29.0,16841.png,2.0,42.0,61.0,13.0,90.0,55.0
36906,0,78.0,16842.png,7.0,74.0,10.0,41.0,88.0,115.0
